D s LL
0.01 0 -549.584669587499
0.02 0 -553.372379889735
0.05 0 -554.359974442822
0.01 0.01 -489.8817124587
0.02 0.01 -497.40585528851
0.05 0.01 -514.440570042148
0.01 0.02 -613.374462884859
0.02 0.02 -576.856311689945
0.05 0.02 -430.077496792374
0.01 0.03 -1358.93139922996
0.02 0.03 -1294.08888952282
0.05 0.03 -1135.54895972961
0.01 0.04 -1694.2970750559
0.02 0.04 -1800.81945080111
0.05 0.04 -1883.90951239669
0.01 0.05 -2236.37177661832
0.02 0.05 -2288.67868635607
0.05 0.05 -2271.78466693534
0.01 0.06 -2476.88503980601
0.02 0.06 -2584.27561645571
0.05 0.06 -2558.66548253665
0.01 0.07 -2729.20812301723
0.02 0.07 -2754.91463820751
0.05 0.07 -2679.0313290892
0.01 0.08 -2967.14467019453
0.02 0.08 -2945.34200264995
0.05 0.08 -2863.08114053447
0.01 0.09 -3155.49381574619
0.02 0.09 -3096.92374910049
0.05 0.09 -3023.44447177686
0.01 0.1 -3351.65805673344
0.02 0.1 -3292.01634932149
0.05 0.1 -3196.18072248367
