D s LL
0.01 0 -204.803091528777
0.02 0 -205.136916384297
0.05 0 -205.640725069431
0.01 0.01 -195.476496345289
0.02 0.01 -197.119738569727
0.05 0.01 -202.671482129768
0.01 0.02 -175.632896193237
0.02 0.02 -172.909083345203
0.05 0.02 -174.961562540216
0.01 0.03 -153.23216811288
0.02 0.03 -144.282303018305
0.05 0.03 -145.480123951683
0.01 0.04 -302.619427974529
0.02 0.04 -196.152286989616
0.05 0.04 -140.23760659456
0.01 0.05 -541.315318722633
0.02 0.05 -586.388832549402
0.05 0.05 -597.712245843954
0.01 0.06 -777.824543416432
0.02 0.06 -833.956702505205
0.05 0.06 -819.309820717047
0.01 0.07 -903.506918446618
0.02 0.07 -946.041921030611
0.05 0.07 -917.08587724284
0.01 0.08 -983.744343342057
0.02 0.08 -1003.94427911062
0.05 0.08 -989.911515021483
0.01 0.09 -1073.57392285796
0.02 0.09 -1103.91678892266
0.05 0.09 -1115.26179887901
0.01 0.1 -1164.0142699046
0.02 0.1 -1168.90733492939
0.05 0.1 -1200.0802467501
