D s LL
0.01 0 -15.8454240806098
0.02 0 -15.8795326487314
0.05 0 -15.9830824585834
0.01 0.01 -15.8341909424614
0.02 0.01 -15.8680989137924
0.05 0.01 -15.9710993908046
0.01 0.02 -15.8230270944321
0.02 0.02 -15.8567320724591
0.05 0.02 -15.9591765056449
0.01 0.03 -15.8119333433374
0.02 0.03 -15.8454329122906
0.05 0.03 -15.9473145371822
0.01 0.04 -15.8009105022845
0.02 0.04 -15.834202226966
0.05 0.04 -15.9355142251396
0.01 0.05 -15.7899593907252
0.02 0.05 -15.823040816336
0.05 0.05 -15.9237763149334
0.01 0.06 -15.7790808345103
0.02 0.06 -15.8119494864754
0.05 0.06 -15.9121015577214
0.01 0.07 -15.7682756659437
0.02 0.07 -15.8009290497361
0.05 0.07 -15.790027317545
0.01 0.08 -15.7575447238368
0.02 0.08 -15.7899803247999
0.05 0.08 -15.6292548942915
0.01 0.09 -15.7468888535637
0.02 0.09 -15.7791041367321
0.05 0.09 -15.4703917060216
0.01 0.1 -15.7363089071168
0.02 0.1 -15.7683013170359
0.05 0.1 -15.3137544765396
