D s LL
0.01 0 -21.813819769054
0.02 0 -21.813819769054
0.05 0 -21.813819769054
0.01 0.01 -21.813819769054
0.02 0.01 -21.813819769054
0.05 0.01 -21.813819769054
0.01 0.02 -21.813819769054
0.02 0.02 -21.813819769054
0.05 0.02 -21.813819769054
0.01 0.03 -21.813819769054
0.02 0.03 -21.723768044955
0.05 0.03 -21.3734650392025
0.01 0.04 -21.6828117132204
0.02 0.04 -20.6045702051192
0.05 0.04 -20.2156178295742
0.01 0.05 -20.7949354855871
0.02 0.05 -19.513402030638
0.05 0.05 -18.7117277954389
0.01 0.06 -19.691971712186
0.02 0.06 -18.1485917645092
0.05 0.06 -17.171659133054
0.01 0.07 -18.6394567959017
0.02 0.07 -16.683391009703
0.05 0.07 -15.7690224839764
0.01 0.08 -17.6915531706605
0.02 0.08 -15.4394077628288
0.05 0.08 -14.6142025267106
0.01 0.09 -16.6532793616304
0.02 0.09 -14.6525486328703
0.05 0.09 -13.9318094225367
0.01 0.1 -15.8854126160576
0.02 0.1 -14.8578251114121
0.05 0.1 -14.4237195627902
