D s LL
0.01 0 -11.4169827509551
0.02 0 -11.9871155710869
0.05 0 -13.0508269521599
0.01 0.01 -11.22599876762
0.02 0.01 -11.7842431606241
0.05 0.01 -12.8422975284146
0.01 0.02 -10.8830390891507
0.02 0.02 -11.2397044372892
0.05 0.02 -12.5956679153255
0.01 0.03 -10.2989582001478
0.02 0.03 -10.6367182383173
0.05 0.03 -11.9751702300087
0.01 0.04 -9.74089158903002
0.02 0.04 -10.052766620783
0.05 0.04 -11.3650968557127
0.01 0.05 -9.22036024272379
0.02 0.05 -9.49750319271121
0.05 0.05 -10.7710783347539
0.01 0.06 -8.75391287411727
0.02 0.06 -8.98550218601577
0.05 0.06 -10.2018121744571
0.01 0.07 -8.36541003078528
0.02 0.07 -8.53882216622898
0.05 0.07 -9.67075409725111
0.01 0.08 -8.08945744082918
0.02 0.08 -8.19096260887681
0.05 0.08 -9.08731211007125
0.01 0.09 -7.9765944213436
0.02 0.09 -7.99298874088357
0.05 0.09 -8.56533936107352
0.01 0.1 -8.10106252591143
0.02 0.1 -8.02296656527596
0.05 0.1 -8.18645526759723
