D s LL
0.01 0 -23.0260981640639
0.02 0 -23.0260981640639
0.05 0 -23.0260981640639
0.01 0.01 -23.0260981640639
0.02 0.01 -23.0260981640639
0.05 0.01 -23.0260981640639
0.01 0.02 -23.0260981640639
0.02 0.02 -23.0260981640639
0.05 0.02 -23.0260981640639
0.01 0.03 -23.0260981640639
0.02 0.03 -23.0260981640639
0.05 0.03 -23.0260981640639
0.01 0.04 -23.0260981640639
0.02 0.04 -23.0260981640639
0.05 0.04 -23.0260981640639
0.01 0.05 -23.0260981640639
0.02 0.05 -23.0260981640639
0.05 0.05 -22.817619476795
0.01 0.06 -23.0260981640639
0.02 0.06 -23.0260981640639
0.05 0.06 -22.45030066039
0.01 0.07 -23.0260981640639
0.02 0.07 -23.0260981640639
0.05 0.07 -22.0668810911114
0.01 0.08 -23.0260981640639
0.02 0.08 -22.8517569023357
0.05 0.08 -21.3328014575463
0.01 0.09 -23.0260981640639
0.02 0.09 -22.4848461389134
0.05 0.09 -20.2942572734229
0.01 0.1 -23.0260981640639
0.02 0.1 -22.1195104676151
0.05 0.1 -19.2745809791932
