D s LL
0.01 0 -66.9669593123135
0.02 0 -67.1217559775552
0.05 0 -67.1217559775552
0.01 0.01 -66.1907732507636
0.02 0.01 -66.6799343710631
0.05 0.01 -67.1217559775552
0.01 0.02 -63.7470545302046
0.02 0.02 -63.7153729026958
0.05 0.02 -65.4161620295506
0.01 0.03 -59.7023074846133
0.02 0.03 -59.0832749673753
0.05 0.03 -60.5704949259122
0.01 0.04 -55.5715701865345
0.02 0.04 -54.0331362634102
0.05 0.04 -55.5131345188318
0.01 0.05 -51.8196531182772
0.02 0.05 -50.2161642120161
0.05 0.05 -50.930620484681
0.01 0.06 -67.7144669915297
0.02 0.06 -65.8021025077517
0.05 0.06 -56.3648099453728
0.01 0.07 -108.158746999811
0.02 0.07 -98.3879378259997
0.05 0.07 -79.4748168798313
0.01 0.08 -120.943818472588
0.02 0.08 -120.445518458135
0.05 0.08 -109.263457831224
0.01 0.09 -141.383775368531
0.02 0.09 -145.406020142301
0.05 0.09 -130.375075607074
0.01 0.1 -167.974677867843
0.02 0.1 -171.822346336198
0.05 0.1 -161.96372387378
