D s LL
0.01 0 -97.8171285481753
0.02 0 -98.3234133941363
0.05 0 -98.3234133941363
0.01 0.01 -84.5436352437516
0.02 0.01 -87.3250795379894
0.05 0.01 -92.3346667138033
0.01 0.02 -63.7990334555383
0.02 0.02 -65.952436644001
0.05 0.02 -70.8462551099594
0.01 0.03 -156.659265645927
0.02 0.03 -75.2681909557442
0.05 0.03 -56.7042600794823
0.01 0.04 -329.947203649864
0.02 0.04 -281.361467075313
0.05 0.04 -248.650476146579
0.01 0.05 -437.3474519081
0.02 0.05 -400.648258290022
0.05 0.05 -383.227656348928
0.01 0.06 -498.014031860922
0.02 0.06 -463.126901201472
0.05 0.06 -423.460092978522
0.01 0.07 -552.04848414476
0.02 0.07 -532.017005831672
0.05 0.07 -496.057861685678
0.01 0.08 -628.664579286551
0.02 0.08 -625.903190731393
0.05 0.08 -590.325160627799
0.01 0.09 -683.153831740611
0.02 0.09 -693.540082137855
0.05 0.09 -675.599120437074
0.01 0.1 -723.963014577103
0.02 0.1 -742.493519445084
0.05 0.1 -750.784064327222
