D s LL
0.01 0 -278.231158840994
0.02 0 -280.094396253211
0.05 0 -280.148250868463
0.01 0.01 -251.298996160647
0.02 0.01 -248.336204858872
0.05 0.01 -249.528346134192
0.01 0.02 -310.549786111109
0.02 0.02 -175.829910420143
0.05 0.02 -164.070648473066
0.01 0.03 -795.488372266693
0.02 0.03 -842.403639170753
0.05 0.03 -586.724317285009
0.01 0.04 -1172.68861332701
0.02 0.04 -1234.45042261063
0.05 0.04 -1198.76364908769
0.01 0.05 -1338.82142138014
0.02 0.05 -1439.13680711401
0.05 0.05 -1474.36344827645
0.01 0.06 -1456.37375691319
0.02 0.06 -1594.35188481287
0.05 0.06 -1675.7061951802
0.01 0.07 -1554.1023920926
0.02 0.07 -1672.51474483687
0.05 0.07 -1724.76455237693
0.01 0.08 -1628.76743387912
0.02 0.08 -1751.89925271207
0.05 0.08 -1797.63688968026
0.01 0.09 -1698.32674220634
0.02 0.09 -1814.18044984535
0.05 0.09 -1869.54292591429
0.01 0.1 -1757.42112989466
0.02 0.1 -1872.75865407955
0.05 0.1 -1918.50415137548
