D s LL
0.01 0 -41.9176659702009
0.02 0 -43.1222299715046
0.05 0 -43.288936734196
0.01 0.01 -36.5093771115624
0.02 0.01 -37.743877823516
0.05 0.01 -40.9744401438298
0.01 0.02 -31.5038115228831
0.02 0.02 -31.9537875037896
0.05 0.02 -34.9333563229646
0.01 0.03 -29.6940533863046
0.02 0.03 -27.5800362802244
0.05 0.03 -28.7704307650379
0.01 0.04 -80.2269161477394
0.02 0.04 -54.1064078957771
0.05 0.04 -25.7522410869339
0.01 0.05 -175.108607711037
0.02 0.05 -113.847123373733
0.05 0.05 -70.0890907481351
0.01 0.06 -221.930330286821
0.02 0.06 -211.949121896176
0.05 0.06 -135.785754952344
0.01 0.07 -256.742088721579
0.02 0.07 -250.311877464209
0.05 0.07 -215.747510693551
0.01 0.08 -279.287342663593
0.02 0.08 -277.972472308113
0.05 0.08 -258.423581053415
0.01 0.09 -283.329981349506
0.02 0.09 -285.236030197128
0.05 0.09 -284.181588309028
0.01 0.1 -286.289106424079
0.02 0.1 -293.297139265358
0.05 0.1 -303.315298004353
