D s LL
0.01 0 -158.586970037841
0.02 0 -159.275331968324
0.05 0 -160.806361694767
0.01 0.01 -156.437144643724
0.02 0.01 -154.809976624908
0.05 0.01 -156.65494926656
0.01 0.02 -148.672444532098
0.02 0.02 -143.960638058016
0.05 0.02 -140.089810167184
0.01 0.03 -138.993595786152
0.02 0.03 -128.802640999153
0.05 0.03 -117.885730056712
0.01 0.04 -215.310234960648
0.02 0.04 -215.79743771072
0.05 0.04 -187.442278130529
0.01 0.05 -242.784172510472
0.02 0.05 -267.987823526503
0.05 0.05 -324.800874729876
0.01 0.06 -302.680458642265
0.02 0.06 -397.686402849929
0.05 0.06 -457.205933577474
0.01 0.07 -421.068372343464
0.02 0.07 -539.405682991549
0.05 0.07 -562.434333593516
0.01 0.08 -558.262776714179
0.02 0.08 -660.746632622275
0.05 0.08 -689.977781426994
0.01 0.09 -621.918875494999
0.02 0.09 -777.365218349711
0.05 0.09 -847.271881714173
0.01 0.1 -694.370820855932
0.02 0.1 -889.426956183377
0.05 0.1 -993.393106258718
