D s LL
0.01 0 -8.28099661460729
0.02 0 -8.28099661460729
0.05 0 -8.28099661460729
0.01 0.01 -8.28099661460729
0.02 0.01 -8.28099661460729
0.05 0.01 -8.28099661460729
0.01 0.02 -8.28099661460729
0.02 0.02 -8.28099661460729
0.05 0.02 -8.28099661460729
0.01 0.03 -8.28099661460729
0.02 0.03 -8.28099661460729
0.05 0.03 -8.28099661460729
0.01 0.04 -8.28099661460729
0.02 0.04 -8.28099661460729
0.05 0.04 -8.28099661460729
0.01 0.05 -8.28099661460729
0.02 0.05 -8.28099661460729
0.05 0.05 -8.28099661460729
0.01 0.06 -8.28099661460729
0.02 0.06 -8.28099661460729
0.05 0.06 -8.06970151091992
0.01 0.07 -8.28099661460729
0.02 0.07 -8.28099661460729
0.05 0.07 -7.42148799818029
0.01 0.08 -8.28099661460729
0.02 0.08 -8.28099661460729
0.05 0.08 -6.80673988649045
0.01 0.09 -8.28099661460729
0.02 0.09 -8.28099661460729
0.05 0.09 -6.260250459899
0.01 0.1 -8.28099661460729
0.02 0.1 -7.79585558451449
0.05 0.1 -5.85364540953905
