D s LL
0.01 0 -187.933059442202
0.02 0 -188.307394268617
0.05 0 -189.686455211063
0.01 0.01 -178.081606780141
0.02 0.01 -178.338089623901
0.05 0.01 -182.488196115392
0.01 0.02 -145.898983894184
0.02 0.02 -139.389501987732
0.05 0.02 -137.22324035128
0.01 0.03 -322.67699922596
0.02 0.03 -266.317897918582
0.05 0.03 -221.14905165437
0.01 0.04 -521.994893006437
0.02 0.04 -513.784463921359
0.05 0.04 -510.439821771992
0.01 0.05 -725.156384701394
0.02 0.05 -746.43443266796
0.05 0.05 -740.641947510961
0.01 0.06 -915.301623979545
0.02 0.06 -983.241150183807
0.05 0.06 -1013.60977330388
0.01 0.07 -1035.06447713446
0.02 0.07 -1128.68729396081
0.05 0.07 -1174.59495830958
0.01 0.08 -1120.51197023596
0.02 0.08 -1249.67004654308
0.05 0.08 -1338.5412840769
0.01 0.09 -1217.17137715549
0.02 0.09 -1364.64929821716
0.05 0.09 -1405.43863393879
0.01 0.1 -1301.78305313254
0.02 0.1 -1405.68676817022
0.05 0.1 -1428.28639686739
