D s LL
0.01 0 -2581.4329271616
0.02 0 -2594.3099198048
0.05 0 -2603.69671357338
0.01 0.01 -2664.19479258808
0.02 0.01 -2194.33025146163
0.05 0.01 -2037.32008610469
0.01 0.02 -6137.89324464462
0.02 0.02 -6332.49778608021
0.05 0.02 -6005.41910485999
0.01 0.03 -8011.40313847874
0.02 0.03 -8430.43329156956
0.05 0.03 -8427.25549012825
0.01 0.04 -9084.65680702157
0.02 0.04 -9650.40114253212
0.05 0.04 -9717.85019193635
0.01 0.05 -9806.69133757327
0.02 0.05 -10351.3070474942
0.05 0.05 -10618.6446977983
0.01 0.06 -10317.4591602678
0.02 0.06 -10896.0564082982
0.05 0.06 -11310.2114665114
0.01 0.07 -10725.8258683949
0.02 0.07 -11257.8112347717
0.05 0.07 -11635.1979716082
0.01 0.08 -11016.4012810423
0.02 0.08 -11537.7526962705
0.05 0.08 -11875.9481989785
0.01 0.09 -11249.9706628189
0.02 0.09 -11758.1606358268
0.05 0.09 -12135.9418831116
0.01 0.1 -11460.1405975964
0.02 0.1 -11925.4115535126
0.05 0.1 -12331.8965574174
