D s LL
0.01 0 -27.1506955836673
0.02 0 -27.5647866381274
0.05 0 -27.5647866381274
0.01 0.01 -25.8802710898976
0.02 0.01 -26.5218700509035
0.05 0.01 -27.4456303497006
0.01 0.02 -23.7919118088071
0.02 0.02 -23.8292403485985
0.05 0.02 -24.8958466809203
0.01 0.03 -21.1387756815148
0.02 0.03 -20.5090586829911
0.05 0.03 -21.3356889049144
0.01 0.04 -18.5567006414017
0.02 0.04 -17.4353306786629
0.05 0.04 -18.0946607068308
0.01 0.05 -17.3524441898149
0.02 0.05 -15.4901817991539
0.05 0.05 -15.4890555421531
0.01 0.06 -23.0381058399238
0.02 0.06 -16.90992138544
0.05 0.06 -15.0307214388807
0.01 0.07 -58.5598194906528
0.02 0.07 -30.9381034531314
0.05 0.07 -22.0606763076148
0.01 0.08 -99.7522113593848
0.02 0.08 -94.5432352900132
0.05 0.08 -58.8261950350433
0.01 0.09 -147.006054233382
0.02 0.09 -165.687605105843
0.05 0.09 -139.85838656341
0.01 0.1 -185.356381341679
0.02 0.1 -216.341147419418
0.05 0.1 -215.47476095997
