D s LL
0.01 0 -11.1627085993973
0.02 0 -11.1627085993973
0.05 0 -11.1627085993973
0.01 0.01 -11.1627085993973
0.02 0.01 -11.1627085993973
0.05 0.01 -11.1627085993973
0.01 0.02 -11.1627085993973
0.02 0.02 -11.1627085993973
0.05 0.02 -11.1627085993973
0.01 0.03 -11.1627085993973
0.02 0.03 -11.1627085993973
0.05 0.03 -11.1627085993973
0.01 0.04 -11.1627085993973
0.02 0.04 -11.1627085993973
0.05 0.04 -11.1627085993973
0.01 0.05 -11.1627085993973
0.02 0.05 -11.1627085993973
0.05 0.05 -11.1627085993973
0.01 0.06 -11.1627085993973
0.02 0.06 -11.1627085993973
0.05 0.06 -11.12747036863
0.01 0.07 -11.1627085993973
0.02 0.07 -11.1627085993973
0.05 0.07 -10.9833616378074
0.01 0.08 -11.1627085993973
0.02 0.08 -11.1627085993973
0.05 0.08 -10.8401818594723
0.01 0.09 -11.1627085993973
0.02 0.09 -11.1627085993973
0.05 0.09 -10.69807967188
0.01 0.1 -11.1627085993973
0.02 0.1 -11.1627085993973
0.05 0.1 -10.5572273858366
