D s LL
0.01 0 -46.0354525907843
0.02 0 -46.1112310961066
0.05 0 -46.2463113129701
0.01 0.01 -45.4600890209222
0.02 0.01 -45.213823718937
0.05 0.01 -46.1539820760652
0.01 0.02 -44.7141256552368
0.02 0.02 -43.4537566102625
0.05 0.02 -45.1222543949213
0.01 0.03 -42.9256180480863
0.02 0.03 -41.4988709054057
0.05 0.03 -42.7500556870295
0.01 0.04 -41.1368224367674
0.02 0.04 -38.9241798367897
0.05 0.04 -39.8608065039901
0.01 0.05 -39.460981482342
0.02 0.05 -36.3365583988133
0.05 0.05 -36.6741665563961
0.01 0.06 -37.4355346236613
0.02 0.06 -33.9974452939253
0.05 0.06 -33.6547730039129
0.01 0.07 -35.7151084957398
0.02 0.07 -31.7483867940246
0.05 0.07 -30.9096921074959
0.01 0.08 -34.9733054563371
0.02 0.08 -30.0753668420546
0.05 0.08 -28.446010133093
0.01 0.09 -36.0402318570845
0.02 0.09 -29.669927290427
0.05 0.09 -26.435175770644
0.01 0.1 -40.3488442705296
0.02 0.1 -31.5023649678793
0.05 0.1 -25.5013035277513
