D s LL
0.01 0 -14.6130876272756
0.02 0 -14.0077413007607
0.05 0 -13.6739813865725
0.01 0.01 -14.2047967308948
0.02 0.01 -13.5797192298735
0.05 0.01 -13.1416094975529
0.01 0.02 -13.8048840327528
0.02 0.02 -13.1637694549743
0.05 0.02 -12.6192621275243
0.01 0.03 -13.4183283349506
0.02 0.03 -12.7668031518017
0.05 0.03 -12.1121215490227
0.01 0.04 -13.0530150377376
0.02 0.04 -12.3997199564824
0.05 0.04 -11.628230973184
0.01 0.05 -12.7214736262845
0.02 0.05 -12.0797880006062
0.05 0.05 -11.1801307463289
0.01 0.06 -12.4436864132227
0.02 0.06 -11.8345137935205
0.05 0.06 -10.7874705125053
0.01 0.07 -12.2515993815573
0.02 0.07 -11.707956277751
0.05 0.07 -10.4812026011641
0.01 0.08 -12.1961404957973
0.02 0.08 -11.770959538076
0.05 0.08 -10.2786638925624
0.01 0.09 -12.3571766080179
0.02 0.09 -12.1372224990793
0.05 0.09 -10.1434622570312
0.01 0.1 -12.849598250036
0.02 0.1 -12.9235527030088
0.05 0.1 -10.3473201206811
