D s LL
0.01 0 -9.24011233758116
0.02 0 -9.24011233758116
0.05 0 -9.24011233758116
0.01 0.01 -9.24011233758116
0.02 0.01 -9.24011233758116
0.05 0.01 -9.24011233758116
0.01 0.02 -9.24011233758116
0.02 0.02 -9.24011233758116
0.05 0.02 -9.24011233758116
0.01 0.03 -9.24011233758116
0.02 0.03 -9.24011233758116
0.05 0.03 -9.24011233758116
0.01 0.04 -9.24011233758116
0.02 0.04 -9.24011233758116
0.05 0.04 -9.24011233758116
0.01 0.05 -9.24011233758116
0.02 0.05 -9.24011233758116
0.05 0.05 -9.24011233758116
0.01 0.06 -9.24011233758116
0.02 0.06 -9.24011233758116
0.05 0.06 -9.24011233758116
0.01 0.07 -9.24011233758116
0.02 0.07 -9.24011233758116
0.05 0.07 -9.24011233758116
0.01 0.08 -9.24011233758116
0.02 0.08 -9.24011233758116
0.05 0.08 -9.24011233758116
0.01 0.09 -9.24011233758116
0.02 0.09 -9.24011233758116
0.05 0.09 -8.9122630713237
0.01 0.1 -9.24011233758116
0.02 0.1 -9.24011233758116
0.05 0.1 -8.30600582265104
