D s LL
0.01 0 -13.7118069382189
0.02 0 -14.0999839541233
0.05 0 -15.734777742471
0.01 0.01 -12.0396731129966
0.02 0.01 -12.3867299879414
0.05 0.01 -13.9636046492084
0.01 0.02 -10.5583944199637
0.02 0.02 -10.8196121790405
0.05 0.02 -12.2685533261688
0.01 0.03 -9.56921979768706
0.02 0.03 -9.59731907316554
0.05 0.03 -10.7412131952618
0.01 0.04 -10.1673091236381
0.02 0.04 -9.29368837557997
0.05 0.04 -9.6023094921964
0.01 0.05 -18.6628583518941
0.02 0.05 -12.1006656592558
0.05 0.05 -9.44233656821052
0.01 0.06 -53.9754311910534
0.02 0.06 -30.078769292938
0.05 0.06 -12.1630480248904
0.01 0.07 -78.1049221687568
0.02 0.07 -71.1931842078826
0.05 0.07 -25.7284744472652
0.01 0.08 -93.4714288897132
0.02 0.08 -97.7291369751308
0.05 0.08 -66.9329404651388
0.01 0.09 -116.449930066311
0.02 0.09 -126.803776431083
0.05 0.09 -106.404495915639
0.01 0.1 -141.460619540857
0.02 0.1 -146.120727259468
0.05 0.1 -135.758444826818
