D s LL
0.01 0 -99.9473481995855
0.02 0 -99.2518004981901
0.05 0 -98.9461525379702
0.01 0.01 -98.4528133911544
0.02 0.01 -96.1610239893034
0.05 0.01 -95.0329137619727
0.01 0.02 -96.2889359227128
0.02 0.02 -92.9669955335874
0.05 0.02 -90.1141440170017
0.01 0.03 -93.9848619011916
0.02 0.03 -89.5657964243756
0.05 0.03 -84.6244788584892
0.01 0.04 -92.2197824076293
0.02 0.04 -86.4320736399674
0.05 0.04 -79.0656354788223
0.01 0.05 -91.1693151742125
0.02 0.05 -82.9367720606786
0.05 0.05 -74.0212429235901
0.01 0.06 -90.9450150184785
0.02 0.06 -79.7564646781113
0.05 0.06 -69.5915346827935
0.01 0.07 -93.0078749129728
0.02 0.07 -77.9041106900973
0.05 0.07 -66.2909569341065
0.01 0.08 -98.6847766859123
0.02 0.08 -78.236004152809
0.05 0.08 -65.0926496074337
0.01 0.09 -109.41053114308
0.02 0.09 -82.565428143993
0.05 0.09 -67.3317810754995
0.01 0.1 -127.103723484342
0.02 0.1 -93.4469200642459
0.05 0.1 -75.1466502871598
