D s LL
0.01 0 -91.7843619628121
0.02 0 -91.7843619628121
0.05 0 -91.7843619628121
0.01 0.01 -91.7843619628121
0.02 0.01 -91.523648190595
0.05 0.01 -91.4693993946316
0.01 0.02 -91.5391486225929
0.02 0.02 -90.2227984006434
0.05 0.02 -89.5959781607885
0.01 0.03 -90.0745745016834
0.02 0.03 -87.8866800970053
0.05 0.03 -83.7931427622503
0.01 0.04 -88.1362097045224
0.02 0.04 -84.9236259381643
0.05 0.04 -75.7989607123931
0.01 0.05 -85.6084747403482
0.02 0.05 -78.9007125930735
0.05 0.05 -66.3065117973995
0.01 0.06 -83.5099426249225
0.02 0.06 -73.2158925759587
0.05 0.06 -57.8920241413281
0.01 0.07 -82.2971597037677
0.02 0.07 -74.3282929550438
0.05 0.07 -57.8534285923947
0.01 0.08 -86.1145527786925
0.02 0.08 -97.8066904606346
0.05 0.08 -87.7042659380506
0.01 0.09 -105.474511728487
0.02 0.09 -123.83254240983
0.05 0.09 -127.971981455583
0.01 0.1 -127.907998649066
0.02 0.1 -153.10988289608
0.05 0.1 -197.64051554133
