D s LL
0.01 0 -785.09519053302
0.02 0 -788.753880484051
0.05 0 -789.30413647035
0.01 0.01 -663.282975773657
0.02 0.01 -625.268549923166
0.05 0.01 -603.474073366905
0.01 0.02 -1932.94287117343
0.02 0.02 -1923.16274955762
0.05 0.02 -1942.03720533374
0.01 0.03 -2328.52683782154
0.02 0.03 -2272.27868354077
0.05 0.03 -2288.75611368175
0.01 0.04 -2775.26140220356
0.02 0.04 -2671.2774749129
0.05 0.04 -2689.11988252447
0.01 0.05 -3100.56683064076
0.02 0.05 -3152.08232661061
0.05 0.05 -3082.06689000584
0.01 0.06 -3316.09993020875
0.02 0.06 -3471.55694031453
0.05 0.06 -3439.59888578277
0.01 0.07 -3580.31432657546
0.02 0.07 -3744.14643588569
0.05 0.07 -3733.05115617302
0.01 0.08 -3771.71397598406
0.02 0.08 -3894.32336164633
0.05 0.08 -3972.03172917045
0.01 0.09 -3869.00931451825
0.02 0.09 -4060.91720050435
0.05 0.09 -4182.01865822024
0.01 0.1 -3994.95879314748
0.02 0.1 -4240.53603151479
0.05 0.1 -4383.1920281442
