D s LL
0.01 0 -472.27312969182
0.02 0 -473.087357418991
0.05 0 -472.791794336487
0.01 0.01 -362.758711755846
0.02 0.01 -354.983623346999
0.05 0.01 -352.679997983046
0.01 0.02 -1373.30582079718
0.02 0.02 -1298.66226708488
0.05 0.02 -1143.76853477751
0.01 0.03 -1819.07304090868
0.02 0.03 -1880.07968044115
0.05 0.03 -1933.67098133534
0.01 0.04 -2003.79808192942
0.02 0.04 -2043.4219211534
0.05 0.04 -2088.5257139351
0.01 0.05 -2104.49469483085
0.02 0.05 -2172.97664831031
0.05 0.05 -2212.94617768453
0.01 0.06 -2178.01083876825
0.02 0.06 -2230.22975080127
0.05 0.06 -2252.29529368444
0.01 0.07 -2226.78039206933
0.02 0.07 -2287.10641395231
0.05 0.07 -2334.83885924503
0.01 0.08 -2274.15727782077
0.02 0.08 -2348.18308879375
0.05 0.08 -2393.61509890221
0.01 0.09 -2319.0084208576
0.02 0.09 -2406.43266743975
0.05 0.09 -2449.82142951203
0.01 0.1 -2357.3796432177
0.02 0.1 -2459.62910790234
0.05 0.1 -2495.77777571689
