D s LL
0.01 0 -70.9113127860025
0.02 0 -71.0123143736385
0.05 0 -71.6838766277439
0.01 0.01 -69.7920139911754
0.02 0.01 -68.9256824048962
0.05 0.01 -69.9412226099983
0.01 0.02 -64.8426172179231
0.02 0.02 -62.8275176402578
0.05 0.02 -63.7718221252024
0.01 0.03 -59.1290102625586
0.02 0.03 -56.5931833791087
0.05 0.03 -57.4252337792704
0.01 0.04 -54.2983954342989
0.02 0.04 -52.1986691333567
0.05 0.04 -52.1653473373547
0.01 0.05 -62.2152372564701
0.02 0.05 -59.872260774981
0.05 0.05 -55.1830295088157
0.01 0.06 -138.347278225804
0.02 0.06 -148.387577644004
0.05 0.06 -135.27108349873
0.01 0.07 -180.404713073942
0.02 0.07 -183.555042600686
0.05 0.07 -175.481061944197
0.01 0.08 -245.300947920065
0.02 0.08 -266.76925972478
0.05 0.08 -244.284600894389
0.01 0.09 -318.483308293248
0.02 0.09 -350.442554809901
0.05 0.09 -346.431096266472
0.01 0.1 -361.88242916134
0.02 0.1 -394.358680110742
0.05 0.1 -399.27406706782
