D s LL
0.01 0 -12.2104911493665
0.02 0 -12.4827269402
0.05 0 -12.8977471514467
0.01 0.01 -11.8341808580763
0.02 0.01 -12.0909838005406
0.05 0.01 -12.2100419193046
0.01 0.02 -11.4994650739494
0.02 0.02 -11.7289853201206
0.05 0.02 -11.5435547183762
0.01 0.03 -11.2327749277025
0.02 0.03 -11.1659942370766
0.05 0.03 -10.9094570268173
0.01 0.04 -11.0781596005562
0.02 0.04 -10.655942520469
0.05 0.04 -10.3250912144651
0.01 0.05 -11.1100975318419
0.02 0.05 -10.2764852461174
0.05 0.05 -9.81757927946344
0.01 0.06 -11.4564691725475
0.02 0.06 -10.1086675130864
0.05 0.06 -9.42969004763735
0.01 0.07 -12.1567645221568
0.02 0.07 -10.2874173418342
0.05 0.07 -9.2294728305602
0.01 0.08 -13.6841373672206
0.02 0.08 -11.0394883870234
0.05 0.08 -9.32616820163857
0.01 0.09 -16.7442368756505
0.02 0.09 -12.7453961813403
0.05 0.09 -9.89634114639867
0.01 0.1 -22.1444217365836
0.02 0.1 -16.0233963402381
0.05 0.1 -11.0680105996413
