D s LL
0.01 0 -559.483070911126
0.02 0 -563.348977869603
0.05 0 -564.39651829326
0.01 0.01 -439.749026747918
0.02 0.01 -453.227300572961
0.05 0.01 -481.923125309743
0.01 0.02 -881.403826919558
0.02 0.02 -628.519083718848
0.05 0.02 -321.107158740445
0.01 0.03 -1994.89227963193
0.02 0.03 -1844.99282322085
0.05 0.03 -1706.54533543318
0.01 0.04 -2545.67583951836
0.02 0.04 -2505.66939587288
0.05 0.04 -2437.97553400629
0.01 0.05 -2963.5972956414
0.02 0.05 -2975.42923308866
0.05 0.05 -2914.66840802249
0.01 0.06 -3117.7037471479
0.02 0.06 -3109.26277651594
0.05 0.06 -3079.86580297091
0.01 0.07 -3338.84663433468
0.02 0.07 -3275.44764644202
0.05 0.07 -3214.80777100613
0.01 0.08 -3493.66611149885
0.02 0.08 -3451.29950131989
0.05 0.08 -3365.37987580886
0.01 0.09 -3609.86083825031
0.02 0.09 -3574.13647690812
0.05 0.09 -3495.57394637141
0.01 0.1 -3680.55859474539
0.02 0.1 -3672.23922078244
0.05 0.1 -3602.12483159963
