D s LL
0.01 0 -11.5117925242852
0.02 0 -11.5117925242852
0.05 0 -11.5117925242852
0.01 0.01 -11.5117925242852
0.02 0.01 -11.5117925242852
0.05 0.01 -11.5117925242852
0.01 0.02 -11.5117925242852
0.02 0.02 -11.5117925242852
0.05 0.02 -11.5117925242852
0.01 0.03 -11.5117925242852
0.02 0.03 -11.5117925242852
0.05 0.03 -11.3749918758695
0.01 0.04 -11.5117925242852
0.02 0.04 -11.4680977041816
0.05 0.04 -11.0228580363261
0.01 0.05 -11.5117925242852
0.02 0.05 -11.1140486611917
0.05 0.05 -10.6790221583488
0.01 0.06 -11.5117925242852
0.02 0.06 -10.7675648726989
0.05 0.06 -10.2842697754856
0.01 0.07 -11.3818130532774
0.02 0.07 -10.4321315523747
0.05 0.07 -9.81750017063951
0.01 0.08 -11.0296480690112
0.02 0.08 -10.1128227951642
0.05 0.08 -9.37773758109737
0.01 0.09 -10.6860015520421
0.02 0.09 -9.81701625460923
0.05 0.09 -8.97699247686303
0.01 0.1 -10.3547599763609
0.02 0.1 -9.52322879429347
0.05 0.1 -8.63267791762512
