D s LL
0.01 0 -1738.06582962904
0.02 0 -1740.04578969666
0.05 0 -1741.46499059915
0.01 0.01 -1479.13768347271
0.02 0.01 -1473.93600924161
0.05 0.01 -1497.50494887629
0.01 0.02 -2894.64375688491
0.02 0.02 -2710.53085255951
0.05 0.02 -2486.73542649621
0.01 0.03 -4760.49160465832
0.02 0.03 -4636.3022451275
0.05 0.03 -4488.83868105233
0.01 0.04 -6342.49602196137
0.02 0.04 -6271.92001127354
0.05 0.04 -6143.23861878074
0.01 0.05 -7503.72039681738
0.02 0.05 -7505.81629917298
0.05 0.05 -7451.31069320755
0.01 0.06 -8043.87050243028
0.02 0.06 -8296.83777364422
0.05 0.06 -8324.9527469137
0.01 0.07 -8390.57091590032
0.02 0.07 -8673.31658916631
0.05 0.07 -8715.13153768098
0.01 0.08 -8661.67800495848
0.02 0.08 -8878.06226080753
0.05 0.08 -8929.33874344694
0.01 0.09 -8895.21185495796
0.02 0.09 -9041.81459440866
0.05 0.09 -9149.31629023924
0.01 0.1 -9042.23002179003
0.02 0.1 -9206.44796829424
0.05 0.1 -9343.03287410211
