D s LL
0.01 0 -155.038766686886
0.02 0 -156.307787249289
0.05 0 -158.798539610297
0.01 0.01 -146.692283589207
0.02 0.01 -145.208521526523
0.05 0.01 -145.768525185779
0.01 0.02 -134.186469881043
0.02 0.02 -127.77365526482
0.05 0.02 -125.410675042252
0.01 0.03 -146.563096490192
0.02 0.03 -112.630428346955
0.05 0.03 -107.022198610402
0.01 0.04 -207.551363586945
0.02 0.04 -179.761009954148
0.05 0.04 -132.870959099428
0.01 0.05 -298.2946204526
0.02 0.05 -243.574743170747
0.05 0.05 -217.606973114267
0.01 0.06 -425.479397338368
0.02 0.06 -462.48332574846
0.05 0.06 -414.204567751715
0.01 0.07 -575.770247177313
0.02 0.07 -665.25172483232
0.05 0.07 -652.557753911655
0.01 0.08 -711.2063504686
0.02 0.08 -816.573116641178
0.05 0.08 -829.630590306592
0.01 0.09 -829.736315130964
0.02 0.09 -938.924275101464
0.05 0.09 -965.806726222792
0.01 0.1 -926.714682512849
0.02 0.1 -1042.72133067073
0.05 0.1 -1078.09593750096
