D s LL
0.01 0 -13.5618925930171
0.02 0 -13.5618925930171
0.05 0 -13.5618925930171
0.01 0.01 -13.5618925930171
0.02 0.01 -13.5618925930171
0.05 0.01 -13.5618925930171
0.01 0.02 -13.5618925930171
0.02 0.02 -13.5618925930171
0.05 0.02 -13.5618925930171
0.01 0.03 -13.5618925930171
0.02 0.03 -13.5618925930171
0.05 0.03 -13.3992807812475
0.01 0.04 -13.5618925930171
0.02 0.04 -13.2863825667039
0.05 0.04 -13.0808783114133
0.01 0.05 -13.5283035935629
0.02 0.05 -12.9680131485744
0.05 0.05 -12.7635114030128
0.01 0.06 -13.2092351135742
0.02 0.06 -12.6509116332568
0.05 0.06 -12.4478418625086
0.01 0.07 -12.8911370175848
0.02 0.07 -12.3358972253003
0.05 0.07 -12.1349745541079
0.01 0.08 -12.5746164206025
0.02 0.08 -12.0243316280057
0.05 0.08 -11.8267544112853
0.01 0.09 -12.2606648915792
0.02 0.09 -11.7184729422267
0.05 0.09 -11.5262426176192
0.01 0.1 -11.9509047651901
0.02 0.1 -11.422030424397
0.05 0.1 -11.100747347533
