D s LL
0.01 0 -362.84817993548
0.02 0 -371.398965130118
0.05 0 -384.264920345324
0.01 0.01 -317.287479908813
0.02 0.01 -314.187845198592
0.05 0.01 -323.82612769462
0.01 0.02 -566.315580769989
0.02 0.02 -354.578598853173
0.05 0.02 -244.973676378157
0.01 0.03 -1224.80151336575
0.02 0.03 -936.169772804937
0.05 0.03 -679.038204138819
0.01 0.04 -1554.77713490548
0.02 0.04 -1458.50749140442
0.05 0.04 -1126.30215434893
0.01 0.05 -1768.4505280299
0.02 0.05 -1793.26459679566
0.05 0.05 -1673.54748635245
0.01 0.06 -1913.98561267009
0.02 0.06 -2073.73511849719
0.05 0.06 -2098.52937133349
0.01 0.07 -2077.77328430282
0.02 0.07 -2278.09052970038
0.05 0.07 -2369.37861173592
0.01 0.08 -2260.04072296576
0.02 0.08 -2454.74906589054
0.05 0.08 -2505.66592726719
0.01 0.09 -2402.65420318488
0.02 0.09 -2603.0688693402
0.05 0.09 -2631.84068520363
0.01 0.1 -2521.72823690886
0.02 0.1 -2708.8774416252
0.05 0.1 -2753.59778087768
