D s LL
0.01 0 -22.7010727901277
0.02 0 -22.6392010112088
0.05 0 -22.7010727901277
0.01 0.01 -22.3775452046318
0.02 0.01 -22.0964318043012
0.05 0.01 -22.2463449551743
0.01 0.02 -21.9111495881281
0.02 0.02 -20.8486523646252
0.05 0.02 -20.4807471868315
0.01 0.03 -21.009091179893
0.02 0.03 -19.2021127967255
0.05 0.03 -18.5356271311763
0.01 0.04 -19.4276622775834
0.02 0.04 -17.3174827752794
0.05 0.04 -16.2446654468934
0.01 0.05 -17.9219248454003
0.02 0.05 -15.5984909407905
0.05 0.05 -14.1177248484911
0.01 0.06 -16.3175973285863
0.02 0.06 -13.8940087044522
0.05 0.06 -12.3817844121583
0.01 0.07 -14.9249081293373
0.02 0.07 -12.8058276788035
0.05 0.07 -11.4741703647674
0.01 0.08 -14.3460967857691
0.02 0.08 -13.5998635832337
0.05 0.08 -12.488604016736
0.01 0.09 -15.1797125292509
0.02 0.09 -19.1465091913253
0.05 0.09 -18.4849108899988
0.01 0.1 -19.0311530955555
0.02 0.1 -33.8201420759313
0.05 0.1 -36.3410680737751
