D s LL
0.01 0 -136.511273994865
0.02 0 -136.655159320451
0.05 0 -137.301235120119
0.01 0.01 -129.83458811628
0.02 0.01 -129.727263506916
0.05 0.01 -129.616874385061
0.01 0.02 -133.334211200404
0.02 0.02 -110.153940596702
0.05 0.02 -116.190797457205
0.01 0.03 -263.750314129722
0.02 0.03 -289.950950807065
0.05 0.03 -324.626857016376
0.01 0.04 -336.44305155695
0.02 0.04 -326.592409814933
0.05 0.04 -322.055460884205
0.01 0.05 -367.705549658761
0.02 0.05 -359.980236859717
0.05 0.05 -341.653517370082
0.01 0.06 -373.563289627265
0.02 0.06 -404.764453270619
0.05 0.06 -439.510111657226
0.01 0.07 -407.67226901361
0.02 0.07 -448.306233088902
0.05 0.07 -493.09780380255
0.01 0.08 -444.43432594506
0.02 0.08 -509.65988302599
0.05 0.08 -516.87267983596
0.01 0.09 -490.228907929344
0.02 0.09 -568.333123703087
0.05 0.09 -585.728787383706
0.01 0.1 -530.811842825481
0.02 0.1 -616.359651033341
0.05 0.1 -657.586275097918
