D s LL
0.01 0 -97.8383075771021
0.02 0 -98.1478085971259
0.05 0 -98.1478085971259
0.01 0.01 -92.1498553869661
0.02 0.01 -93.6212630810004
0.05 0.01 -97.3226636857884
0.01 0.02 -79.27573053616
0.02 0.02 -78.576955932067
0.05 0.02 -81.6355627146358
0.01 0.03 -65.2117499222953
0.02 0.03 -59.5515243694551
0.05 0.03 -61.3097872111507
0.01 0.04 -114.827838362222
0.02 0.04 -55.5982407693789
0.05 0.04 -46.2809539981125
0.01 0.05 -294.201420113839
0.02 0.05 -233.930311433262
0.05 0.05 -121.033141137502
0.01 0.06 -480.631339893512
0.02 0.06 -517.290205222511
0.05 0.06 -466.817821756019
0.01 0.07 -582.491423977697
0.02 0.07 -699.241008927129
0.05 0.07 -704.910952969141
0.01 0.08 -727.443762612204
0.02 0.08 -816.669718619093
0.05 0.08 -808.537266466824
0.01 0.09 -843.971822806408
0.02 0.09 -893.013595903063
0.05 0.09 -867.398995582155
0.01 0.1 -911.82500728468
0.02 0.1 -936.710768637284
0.05 0.1 -921.544952537423
