D s LL
0.01 0 -99.8956070615064
0.02 0 -99.5126516924764
0.05 0 -98.9818106309659
0.01 0.01 -94.2618749003261
0.02 0.01 -93.5315905168117
0.05 0.01 -93.7826322428601
0.01 0.02 -81.961448682147
0.02 0.02 -75.9600304191842
0.05 0.02 -73.3400552589481
0.01 0.03 -106.16583317574
0.02 0.03 -62.5142790339829
0.05 0.03 -55.3444937785418
0.01 0.04 -275.633735025887
0.02 0.04 -242.141457263153
0.05 0.04 -204.616402265427
0.01 0.05 -425.333650550156
0.02 0.05 -480.670152988132
0.05 0.05 -451.236307646736
0.01 0.06 -495.918009915089
0.02 0.06 -516.003945673831
0.05 0.06 -518.866402758861
0.01 0.07 -522.956845280342
0.02 0.07 -571.648153156722
0.05 0.07 -609.238284744738
0.01 0.08 -559.310833852887
0.02 0.08 -638.00995085938
0.05 0.08 -672.185597181018
0.01 0.09 -604.01754029564
0.02 0.09 -661.709415628971
0.05 0.09 -713.388116621281
0.01 0.1 -643.08154166567
0.02 0.1 -680.081638457437
0.05 0.1 -730.300004233943
