D s LL
0.01 0 -406.727461331878
0.02 0 -407.294209352834
0.05 0 -407.316232826759
0.01 0.01 -365.198075795317
0.02 0.01 -365.578047570732
0.05 0.01 -365.873873900975
0.01 0.02 -658.836251779196
0.02 0.02 -633.092499588388
0.05 0.02 -591.105171652052
0.01 0.03 -1054.48183984466
0.02 0.03 -1078.48171133784
0.05 0.03 -1055.30345928105
0.01 0.04 -1325.16994857699
0.02 0.04 -1398.2941335957
0.05 0.04 -1413.31145145478
0.01 0.05 -1523.55344355838
0.02 0.05 -1578.62080024477
0.05 0.05 -1629.45992715856
0.01 0.06 -1597.84530669667
0.02 0.06 -1687.78033644454
0.05 0.06 -1774.57248189852
0.01 0.07 -1678.68134270171
0.02 0.07 -1865.26649378463
0.05 0.07 -1931.20564214788
0.01 0.08 -1880.31837213472
0.02 0.08 -2049.31762446249
0.05 0.08 -2091.68109004668
0.01 0.09 -2107.18765289796
0.02 0.09 -2237.03812996927
0.05 0.09 -2264.98289064694
0.01 0.1 -2280.17986452308
0.02 0.1 -2399.222749251
0.05 0.1 -2413.40785582996
