D s LL
0.01 0 -12.3060908819711
0.02 0 -12.3228837452328
0.05 0 -12.691684656067
0.01 0.01 -12.157241524466
0.02 0.01 -12.1709580279955
0.05 0.01 -12.4761035304521
0.01 0.02 -12.0706923749673
0.02 0.02 -12.0773672565974
0.05 0.02 -12.2920353222437
0.01 0.03 -12.0717513351007
0.02 0.03 -12.0650452062114
0.05 0.03 -12.1512538974882
0.01 0.04 -12.1957966100078
0.02 0.04 -12.1660232858379
0.05 0.04 -12.0699759279245
0.01 0.05 -12.4914780390539
0.02 0.05 -12.4248743816454
0.05 0.05 -12.070535452071
0.01 0.06 -13.0234968434693
0.02 0.06 -12.9030611175719
0.05 0.06 -12.1836455834017
0.01 0.07 -13.8728770697318
0.02 0.07 -13.6837997414457
0.05 0.07 -12.4513769203621
0.01 0.08 -15.1319714687834
0.02 0.08 -14.8760492293673
0.05 0.08 -12.9309010568007
0.01 0.09 -16.8942868954644
0.02 0.09 -16.6144135098676
0.05 0.09 -13.6987886245632
0.01 0.1 -19.2451219381925
0.02 0.1 -19.0495665179271
0.05 0.1 -14.855027792585
