D s LL
0.01 0 -29.6144110654238
0.02 0 -30.6882276634925
0.05 0 -30.8106598095021
0.01 0.01 -28.1860586047356
0.02 0.01 -28.9484158534551
0.05 0.01 -30.1709473669081
0.01 0.02 -26.427373300132
0.02 0.02 -27.1278422148699
0.05 0.02 -27.9827137322419
0.01 0.03 -24.8348024233393
0.02 0.03 -25.2321804377286
0.05 0.03 -25.8538316269034
0.01 0.04 -23.672550502079
0.02 0.04 -23.5323619530138
0.05 0.04 -23.6005243069566
0.01 0.05 -23.7294763183074
0.02 0.05 -22.1504432815533
0.05 0.05 -21.5217798794959
0.01 0.06 -27.5691755601966
0.02 0.06 -22.1184059941307
0.05 0.06 -20.0870696732573
0.01 0.07 -46.5738666794091
0.02 0.07 -26.4825835977856
0.05 0.07 -20.2947665218326
0.01 0.08 -102.611502018432
0.02 0.08 -45.5235201242685
0.05 0.08 -25.1155543307575
0.01 0.09 -143.999219997365
0.02 0.09 -96.8744232536819
0.05 0.09 -43.8017576097591
0.01 0.1 -156.388719401614
0.02 0.1 -139.935059463553
0.05 0.1 -89.4629972663352
