D s LL
0.01 0 -24.0991271842128
0.02 0 -24.549192122119
0.05 0 -25.2822905741606
0.01 0.01 -23.9501389065648
0.02 0.01 -24.3877776538596
0.05 0.01 -24.0722672041577
0.01 0.02 -23.8074842941861
0.02 0.02 -21.9020720479801
0.05 0.02 -20.7906004686779
0.01 0.03 -22.3838448856729
0.02 0.03 -18.6562282466362
0.05 0.03 -17.6125780609457
0.01 0.04 -19.1315067849112
0.02 0.04 -15.5627015706419
0.05 0.04 -14.7028997511923
0.01 0.05 -15.978094268741
0.02 0.05 -12.8854059883772
0.05 0.05 -12.5470994635394
0.01 0.06 -13.1229325944089
0.02 0.06 -11.5084308160784
0.05 0.06 -12.8467077928143
0.01 0.07 -11.2519957677781
0.02 0.07 -15.213420862406
0.05 0.07 -23.3093151570905
0.01 0.08 -13.0206937884604
0.02 0.08 -39.3383850463421
0.05 0.08 -74.0551861309212
0.01 0.09 -25.5332558255252
0.02 0.09 -99.212648843922
0.05 0.09 -147.656884924175
0.01 0.1 -59.9659339228852
0.02 0.1 -158.67029749374
0.05 0.1 -204.760713990721
