D s LL
0.01 0 -18.4160219411156
0.02 0 -18.4160219411156
0.05 0 -18.4160219411156
0.01 0.01 -18.4160219411156
0.02 0.01 -18.4160219411156
0.05 0.01 -18.4160219411156
0.01 0.02 -18.4160219411156
0.02 0.02 -18.4160219411156
0.05 0.02 -18.4160219411156
0.01 0.03 -18.4160219411156
0.02 0.03 -18.4160219411156
0.05 0.03 -18.4160219411156
0.01 0.04 -18.4160219411156
0.02 0.04 -18.4160219411156
0.05 0.04 -18.4160219411156
0.01 0.05 -18.4160219411156
0.02 0.05 -18.4160219411156
0.05 0.05 -18.261319838666
0.01 0.06 -18.4160219411156
0.02 0.06 -18.4160219411156
0.05 0.06 -17.9147654223691
0.01 0.07 -18.4160219411156
0.02 0.07 -18.4160219411156
0.05 0.07 -16.7753688380799
0.01 0.08 -18.4160219411156
0.02 0.08 -18.2414813784008
0.05 0.08 -15.4211297940469
0.01 0.09 -18.4160219411156
0.02 0.09 -17.8999492727803
0.05 0.09 -13.7177822386847
0.01 0.1 -18.4160219411156
0.02 0.1 -17.5620752239377
0.05 0.1 -11.9641186903057
