D s LL
0.01 0 -7.89488382719221
0.02 0 -7.87354143787788
0.05 0 -7.44279456925326
0.01 0.01 -7.89488382719221
0.02 0.01 -7.6990169335967
0.05 0.01 -7.27046265709125
0.01 0.02 -7.89488382719221
0.02 0.02 -7.5254933479296
0.05 0.02 -7.0995446818989
0.01 0.03 -7.89488382719221
0.02 0.03 -7.35315898336397
0.05 0.03 -6.93031438116176
0.01 0.04 -7.89488382719221
0.02 0.04 -7.18223712301936
0.05 0.04 -6.76309820166212
0.01 0.05 -7.76846174498361
0.02 0.05 -7.01299222251347
0.05 0.05 -6.59828518223119
0.01 0.06 -7.59582881140291
0.02 0.06 -6.84573706808772
0.05 0.06 -6.43633857111196
0.01 0.07 -7.42451013588276
0.02 0.07 -6.68084100046381
0.05 0.07 -6.27780943090349
0.01 0.08 -7.25473592023761
0.02 0.08 -6.5187392936692
0.05 0.08 -6.12335249782292
0.01 0.09 -7.08677375542481
0.02 0.09 -6.35994375805677
0.05 0.09 -5.97374456461157
0.01 0.1 -6.92093352439473
0.02 0.1 -6.20505460429882
0.05 0.1 -5.8299056408372
