D s LL
0.01 0 -33.993484930021
0.02 0 -34.2197744194646
0.05 0 -34.4455657681444
0.01 0.01 -32.5027912552791
0.02 0.01 -32.1338609726151
0.05 0.01 -32.3629349842494
0.01 0.02 -30.4785765090131
0.02 0.02 -29.2097831040796
0.05 0.02 -28.952128926055
0.01 0.03 -28.0027961886384
0.02 0.03 -26.1376423368844
0.05 0.03 -25.8159909732002
0.01 0.04 -26.3102498021857
0.02 0.04 -24.0125303937123
0.05 0.04 -23.4031073228577
0.01 0.05 -28.352962835194
0.02 0.05 -25.0976006861782
0.05 0.05 -23.1272746280922
0.01 0.06 -54.8914426824962
0.02 0.06 -42.4128677480077
0.05 0.06 -30.9918071778916
0.01 0.07 -128.40976911493
0.02 0.07 -116.106757793464
0.05 0.07 -78.7425265253974
0.01 0.08 -158.288089539063
0.02 0.08 -181.120878703737
0.05 0.08 -166.198138488741
0.01 0.09 -184.3841207525
0.02 0.09 -213.356850929708
0.05 0.09 -214.775786930026
0.01 0.1 -208.212904485389
0.02 0.1 -223.202401678495
0.05 0.1 -226.020294600752
