D s LL
0.01 0 -23.3537114883677
0.02 0 -24.3996293549411
0.05 0 -25.8198567515864
0.01 0.01 -20.3742316164898
0.02 0.01 -20.8607451698848
0.05 0.01 -21.7548369101108
0.01 0.02 -19.4085524048116
0.02 0.02 -17.366511188969
0.05 0.02 -17.9328533983118
0.01 0.03 -63.0870886948747
0.02 0.03 -16.1529690266156
0.05 0.03 -14.9057314473588
0.01 0.04 -136.342264622628
0.02 0.04 -41.5219650907084
0.05 0.04 -15.8657237227511
0.01 0.05 -183.404259531577
0.02 0.05 -128.676456889194
0.05 0.05 -59.6581251604589
0.01 0.06 -197.426172695186
0.02 0.06 -164.405250820408
0.05 0.06 -119.703963053056
0.01 0.07 -201.627424164457
0.02 0.07 -196.348737063675
0.05 0.07 -151.042559537527
0.01 0.08 -205.435804935617
0.02 0.08 -208.180956987229
0.05 0.08 -192.353703974984
0.01 0.09 -211.49252857547
0.02 0.09 -223.965889224332
0.05 0.09 -217.085638432664
0.01 0.1 -221.716679224987
0.02 0.1 -248.643295636204
0.05 0.1 -245.71813126898
