D s LL
0.01 0 -59.7334174164975
0.02 0 -59.7949235032862
0.05 0 -59.7949235032862
0.01 0.01 -59.4326665953848
0.02 0.01 -59.5843251538189
0.05 0.01 -59.7949235032862
0.01 0.02 -59.1356427087228
0.02 0.02 -58.6808991185846
0.05 0.02 -58.625884910049
0.01 0.03 -57.7169839460948
0.02 0.03 -55.4155971259833
0.05 0.03 -55.2391722234219
0.01 0.04 -54.4892437266734
0.02 0.04 -50.8820900002481
0.05 0.04 -50.2257517193659
0.01 0.05 -50.1730187463803
0.02 0.05 -47.186742002907
0.05 0.05 -46.0117121804347
0.01 0.06 -48.5970541463653
0.02 0.06 -58.5318024535346
0.05 0.06 -66.2180215247768
0.01 0.07 -73.3607439630156
0.02 0.07 -103.557694753243
0.05 0.07 -115.709706877984
0.01 0.08 -99.0810062550741
0.02 0.08 -124.643181189156
0.05 0.08 -124.10496284889
0.01 0.09 -123.727373027433
0.02 0.09 -126.655764646936
0.05 0.09 -123.932167503869
0.01 0.1 -128.630660440889
0.02 0.1 -130.238592018169
0.05 0.1 -127.114715647178
