D s LL
0.01 0 -245.246419865813
0.02 0 -250.792701029638
0.05 0 -255.734629581505
0.01 0.01 -208.410655869763
0.02 0.01 -213.271618403195
0.05 0.01 -229.274947537746
0.01 0.02 -163.121482708166
0.02 0.02 -163.029615133637
0.05 0.02 -175.575474573867
0.01 0.03 -328.209911143324
0.02 0.03 -159.914600886685
0.05 0.03 -135.079388494497
0.01 0.04 -896.628054506385
0.02 0.04 -734.498226236315
0.05 0.04 -593.791709418305
0.01 0.05 -1309.89871322992
0.02 0.05 -1302.26418674748
0.05 0.05 -1128.52238816413
0.01 0.06 -1559.32914197729
0.02 0.06 -1575.22253753785
0.05 0.06 -1484.89890014039
0.01 0.07 -1756.20346848754
0.02 0.07 -1714.33673007431
0.05 0.07 -1627.31359708918
0.01 0.08 -1848.99043768473
0.02 0.08 -1832.06923859704
0.05 0.08 -1735.73566191929
0.01 0.09 -1897.96447845163
0.02 0.09 -1913.43558110661
0.05 0.09 -1868.50961348965
0.01 0.1 -1950.35226386315
0.02 0.1 -2004.26493649043
0.05 0.1 -1987.25859647576
