D s LL
0.01 0 -2351.76519516743
0.02 0 -2356.39496159689
0.05 0 -2361.38041629086
0.01 0.01 -1993.84325582725
0.02 0.01 -1980.19448210631
0.05 0.01 -2030.73242549187
0.01 0.02 -4963.88180401627
0.02 0.02 -4973.78020968897
0.05 0.02 -4207.04437994258
0.01 0.03 -7096.99824996058
0.02 0.03 -7314.12213710626
0.05 0.03 -6948.84479141323
0.01 0.04 -8228.78021216899
0.02 0.04 -8746.29395069968
0.05 0.04 -8977.83887205108
0.01 0.05 -9008.86341425401
0.02 0.05 -9729.05743304548
0.05 0.05 -9984.15961232585
0.01 0.06 -9664.74227828653
0.02 0.06 -10297.0801810152
0.05 0.06 -10579.8050260393
0.01 0.07 -10151.0779533823
0.02 0.07 -10648.4957846254
0.05 0.07 -10895.4236837717
0.01 0.08 -10496.6834698586
0.02 0.08 -10983.1319202023
0.05 0.08 -11032.2383771634
0.01 0.09 -10821.7172125869
0.02 0.09 -11183.215439382
0.05 0.09 -11202.6076254305
0.01 0.1 -11117.3408209012
0.02 0.1 -11357.2696733542
0.05 0.1 -11367.7421936942
