D s LL
0.01 0 -759.810890032699
0.02 0 -760.37257880684
0.05 0 -761.423217254685
0.01 0.01 -713.827131781246
0.02 0.01 -727.073962434025
0.05 0.01 -743.246322466302
0.01 0.02 -666.343636976186
0.02 0.02 -580.407190168575
0.05 0.02 -583.426637320274
0.01 0.03 -1286.57453942583
0.02 0.03 -1150.11333629714
0.05 0.03 -1035.76519790429
0.01 0.04 -1889.56169982741
0.02 0.04 -1823.16844660422
0.05 0.04 -1820.96639874423
0.01 0.05 -2637.71294828591
0.02 0.05 -2548.52907768027
0.05 0.05 -2482.42080926457
0.01 0.06 -3431.52396444097
0.02 0.06 -3495.98076853027
0.05 0.06 -3262.51040077461
0.01 0.07 -3976.37378543148
0.02 0.07 -4136.54122755912
0.05 0.07 -4059.21360413192
0.01 0.08 -4438.0788203634
0.02 0.08 -4580.03761164856
0.05 0.08 -4541.85004732691
0.01 0.09 -4721.61676040728
0.02 0.09 -4809.90083158532
0.05 0.09 -4897.45661337861
0.01 0.1 -4863.32590512255
0.02 0.1 -4995.52492055727
0.05 0.1 -5155.82713315
