D s LL
0.01 0 -20.2307554953593
0.02 0 -20.1451434312091
0.05 0 -20.316964633993
0.01 0.01 -20.0425070859402
0.02 0.01 -19.9571115490801
0.05 0.01 -20.316964633993
0.01 0.02 -19.8546782352565
0.02 0.02 -19.7695234413485
0.05 0.02 -20.1705916708658
0.01 0.03 -19.6673602471343
0.02 0.03 -19.5824747870118
0.05 0.03 -19.9826378013763
0.01 0.04 -19.4806636787295
0.02 0.04 -19.3960814866679
0.05 0.04 -19.7951125537876
0.01 0.05 -19.294722288595
0.02 0.05 -19.2104838512019
0.05 0.05 -19.5280214236946
0.01 0.06 -19.1096977525169
0.02 0.06 -19.0258516258147
0.05 0.06 -18.9874960156795
0.01 0.07 -18.9257852771073
0.02 0.07 -18.842390000982
0.05 0.07 -18.4549498484596
0.01 0.08 -18.743220253792
0.02 0.08 -18.6468530513724
0.05 0.08 -17.9338266769034
0.01 0.09 -18.5622861047775
0.02 0.09 -18.111646969796
0.05 0.09 -17.4290916385489
0.01 0.1 -18.3833234746461
0.02 0.1 -17.58540559062
0.05 0.1 -16.947908329042
