D s LL
0.01 0 -19.5442553652873
0.02 0 -19.8194186140921
0.05 0 -20.8221358808184
0.01 0.01 -18.1687140699245
0.02 0.01 -18.3292065868662
0.05 0.01 -19.2948251883105
0.01 0.02 -16.8168590369659
0.02 0.02 -16.9057160377185
0.05 0.02 -17.571199442311
0.01 0.03 -15.609388120132
0.02 0.03 -15.6040947011926
0.05 0.03 -15.5784200666861
0.01 0.04 -14.6625087402911
0.02 0.04 -14.534935704537
0.05 0.04 -13.624110142799
0.01 0.05 -14.2249929002877
0.02 0.05 -13.9267545818343
0.05 0.05 -12.0760680994814
0.01 0.06 -14.907239658055
0.02 0.06 -13.8583059095374
0.05 0.06 -11.375609085997
0.01 0.07 -18.3603150905045
0.02 0.07 -15.9205751464146
0.05 0.07 -12.5699646324269
0.01 0.08 -28.057912428841
0.02 0.08 -24.3088521748322
0.05 0.08 -18.4176471416677
0.01 0.09 -48.5953788504169
0.02 0.09 -47.6807833107103
0.05 0.09 -36.3392719265668
0.01 0.1 -81.3669924373214
0.02 0.1 -87.430296776757
0.05 0.1 -75.6338604444993
