D s LL
0.01 0 -36.0170121855996
0.02 0 -36.6359904895624
0.05 0 -38.7195413404271
0.01 0.01 -34.7185626583915
0.02 0.01 -35.2865654488252
0.05 0.01 -37.2800324421087
0.01 0.02 -33.5294674257084
0.02 0.02 -34.0186296237494
0.05 0.02 -35.3066137435435
0.01 0.03 -32.5354346036426
0.02 0.03 -32.8870925947732
0.05 0.03 -31.8318604211882
0.01 0.04 -31.9103427886156
0.02 0.04 -31.0083713277854
0.05 0.04 -28.287713909082
0.01 0.05 -32.0328060613176
0.02 0.05 -28.9271761304034
0.05 0.05 -25.1372919317961
0.01 0.06 -33.1281603552113
0.02 0.06 -27.2828226563996
0.05 0.06 -23.2323313230197
0.01 0.07 -37.6597231578523
0.02 0.07 -28.0642622611972
0.05 0.07 -27.6555453529018
0.01 0.08 -50.7576425790624
0.02 0.08 -36.1766194602415
0.05 0.08 -54.5787359167426
0.01 0.09 -78.3931660600313
0.02 0.09 -63.732745999667
0.05 0.09 -73.2507197430549
0.01 0.1 -111.972177640088
0.02 0.1 -113.762304634791
0.05 0.1 -98.9007988274565
