D s LL
0.01 0 -249.197578985418
0.02 0 -249.829774432627
0.05 0 -250.29907555781
0.01 0.01 -240.139449832172
0.02 0.01 -242.634239849971
0.05 0.01 -244.981319118594
0.01 0.02 -204.921237240012
0.02 0.02 -196.343842230346
0.05 0.02 -200.166539905795
0.01 0.03 -275.725837609375
0.02 0.03 -253.733199801593
0.05 0.03 -265.940108286451
0.01 0.04 -705.771745006808
0.02 0.04 -725.546094918259
0.05 0.04 -691.748591302339
0.01 0.05 -949.07285526578
0.02 0.05 -887.021706486536
0.05 0.05 -847.39065391051
0.01 0.06 -1068.53925926884
0.02 0.06 -1038.6977516383
0.05 0.06 -943.760095398712
0.01 0.07 -1178.35007704836
0.02 0.07 -1128.55572359392
0.05 0.07 -1060.35525483557
0.01 0.08 -1233.03903113635
0.02 0.08 -1202.82479788086
0.05 0.08 -1148.36779527356
0.01 0.09 -1265.46612876
0.02 0.09 -1267.17481654503
0.05 0.09 -1270.74177980888
0.01 0.1 -1315.52264236324
0.02 0.1 -1354.69063980709
0.05 0.1 -1413.58588516355
