D s LL
0.01 0 -139.572800025993
0.02 0 -143.105971991984
0.05 0 -148.684072436896
0.01 0.01 -116.250206876968
0.02 0.01 -118.477587100978
0.05 0.01 -123.802889978575
0.01 0.02 -233.253881973944
0.02 0.02 -173.538045371755
0.05 0.02 -110.383851605587
0.01 0.03 -407.286724064388
0.02 0.03 -326.755632276077
0.05 0.03 -305.665166625593
0.01 0.04 -520.128856694341
0.02 0.04 -456.878876566167
0.05 0.04 -432.626188043336
0.01 0.05 -592.290804112085
0.02 0.05 -712.738470207296
0.05 0.05 -712.388223909445
0.01 0.06 -723.089604351301
0.02 0.06 -783.56412107823
0.05 0.06 -796.051217136873
0.01 0.07 -800.731647601792
0.02 0.07 -858.083758795823
0.05 0.07 -894.223024880501
0.01 0.08 -889.009263729374
0.02 0.08 -960.440787656612
0.05 0.08 -958.008045372253
0.01 0.09 -1016.82810648755
0.02 0.09 -1046.61358527982
0.05 0.09 -1000.09947007458
0.01 0.1 -1117.71926994033
0.02 0.1 -1117.78829337415
0.05 0.1 -1051.90987482337
