D s LL
0.01 0 -268.611564062201
0.02 0 -269.296987403747
0.05 0 -269.902991330168
0.01 0.01 -262.855364340953
0.02 0.01 -264.765801660682
0.05 0.01 -268.82233982736
0.01 0.02 -246.100838793736
0.02 0.02 -242.89234335375
0.05 0.02 -240.366209998973
0.01 0.03 -262.017205660116
0.02 0.03 -214.81834644816
0.05 0.03 -201.355766623323
0.01 0.04 -447.243993816604
0.02 0.04 -392.291367643333
0.05 0.04 -311.310928907093
0.01 0.05 -566.164347112197
0.02 0.05 -580.770874163737
0.05 0.05 -609.277568347675
0.01 0.06 -698.097449881782
0.02 0.06 -890.266613424305
0.05 0.06 -935.236780744376
0.01 0.07 -895.640333888348
0.02 0.07 -995.36017477038
0.05 0.07 -1054.13344956079
0.01 0.08 -993.736869895169
0.02 0.08 -1110.55550895857
0.05 0.08 -1173.98355934949
0.01 0.09 -1100.74967053927
0.02 0.09 -1242.40136595516
0.05 0.09 -1319.5497159241
0.01 0.1 -1219.57937785188
0.02 0.1 -1358.37655713452
0.05 0.1 -1475.28910458978
