D s LL
0.01 0 -264.83016336785
0.02 0 -215.646006525886
0.05 0 -220.215630017889
0.01 0.01 -750.024384758913
0.02 0.01 -214.016040216613
0.05 0.01 -160.680938734268
0.01 0.02 -1118.84143573815
0.02 0.02 -805.905894206408
0.05 0.02 -413.132756787692
0.01 0.03 -1273.36801972301
0.02 0.03 -1350.67902392299
0.05 0.03 -1098.08857839742
0.01 0.04 -1376.91015633877
0.02 0.04 -1443.28103952881
0.05 0.04 -1419.53648716848
0.01 0.05 -1449.82841179552
0.02 0.05 -1596.42132471349
0.05 0.05 -1581.95228326582
0.01 0.06 -1538.86654131091
0.02 0.06 -1720.26547628599
0.05 0.06 -1747.53292609831
0.01 0.07 -1624.98353204701
0.02 0.07 -1808.37590555463
0.05 0.07 -1909.73161412141
0.01 0.08 -1718.79033779878
0.02 0.08 -1895.98708956406
0.05 0.08 -2028.00700894596
0.01 0.09 -1804.00841364379
0.02 0.09 -1975.19075797685
0.05 0.09 -2091.82475274749
0.01 0.1 -1878.36703607928
0.02 0.1 -2047.96647606983
0.05 0.1 -2127.2628066207
