D s LL
0.01 0 -31.9802726852149
0.02 0 -32.3290711564633
0.05 0 -32.3290711564633
0.01 0.01 -30.0167455635184
0.02 0.01 -30.8674921782696
0.05 0.01 -31.8165018746393
0.01 0.02 -28.1114870886538
0.02 0.02 -28.3381465145268
0.05 0.02 -28.4046890162547
0.01 0.03 -27.2234364734855
0.02 0.03 -24.7534783304435
0.05 0.03 -23.751499128143
0.01 0.04 -69.7014584325298
0.02 0.04 -36.6969496972256
0.05 0.04 -22.9542719936319
0.01 0.05 -71.7977694586345
0.02 0.05 -68.2354045966892
0.05 0.05 -64.5837846782854
0.01 0.06 -69.9151386071011
0.02 0.06 -67.6940020259962
0.05 0.06 -69.8446200236778
0.01 0.07 -71.6194290933132
0.02 0.07 -85.5741185189434
0.05 0.07 -97.4508487854882
0.01 0.08 -87.5151447292331
0.02 0.08 -110.444119327319
0.05 0.08 -112.015813182307
0.01 0.09 -129.919733112119
0.02 0.09 -143.956715319686
0.05 0.09 -141.647125847704
0.01 0.1 -176.761839373104
0.02 0.1 -180.988653779025
0.05 0.1 -167.933030990812
