D s LL
0.01 0 -68.0718618326218
0.02 0 -67.6449274769461
0.05 0 -67.3715145172392
0.01 0.01 -67.998694577847
0.02 0.01 -67.1646301696542
0.05 0.01 -66.7833756135936
0.01 0.02 -67.0851636016883
0.02 0.02 -65.9114505514835
0.05 0.02 -63.6551241671666
0.01 0.03 -65.9443914069967
0.02 0.03 -64.1171263123549
0.05 0.03 -55.4075495422638
0.01 0.04 -64.673452507608
0.02 0.04 -60.2393624884905
0.05 0.04 -45.8899715002947
0.01 0.05 -64.3509409045101
0.02 0.05 -56.6765184941787
0.05 0.05 -39.1783690514651
0.01 0.06 -72.0518545221235
0.02 0.06 -73.2172580200617
0.05 0.06 -58.9215391624172
0.01 0.07 -91.9652416371332
0.02 0.07 -85.1340629282781
0.05 0.07 -155.524192279431
0.01 0.08 -94.8348072776317
0.02 0.08 -97.9061369164547
0.05 0.08 -219.735133092868
0.01 0.09 -92.4165656110065
0.02 0.09 -143.251279940779
0.05 0.09 -266.123783219152
0.01 0.1 -92.7902013092348
0.02 0.1 -203.166687839866
0.05 0.1 -342.630558397721
