D s LL
0.01 0 -36.6310932390527
0.02 0 -36.3927724495948
0.05 0 -34.1617585494202
0.01 0.01 -36.6310932390527
0.02 0.01 -35.9158904682636
0.05 0.01 -33.4568913149382
0.01 0.02 -36.6310932390527
0.02 0.02 -35.2978593344961
0.05 0.02 -32.7573713242119
0.01 0.03 -36.4918438256084
0.02 0.03 -34.5917134495347
0.05 0.03 -32.0646680068156
0.01 0.04 -36.2336844695136
0.02 0.04 -33.8912578727178
0.05 0.04 -31.276539319346
0.01 0.05 -35.7875796931099
0.02 0.05 -33.1981877299939
0.05 0.05 -30.4839220249675
0.01 0.06 -35.3385732139694
0.02 0.06 -32.5147802848877
0.05 0.06 -29.7072617566401
0.01 0.07 -34.8955465019762
0.02 0.07 -31.8441146899322
0.05 0.07 -28.9512367980868
0.01 0.08 -34.3495914416831
0.02 0.08 -31.1903688993954
0.05 0.08 -28.2220801103819
0.01 0.09 -33.7922418754785
0.02 0.09 -30.5592089782851
0.05 0.09 -27.5281012660869
0.01 0.1 -33.2483214219398
0.02 0.1 -29.9582795200361
0.05 0.1 -26.8803421475047
