D s LL
0.01 0 -24.8524818814984
0.02 0 -23.8903899525128
0.05 0 -23.9046896119241
0.01 0.01 -24.299715155081
0.02 0.01 -22.9833612125545
0.05 0.01 -23.0030924456813
0.01 0.02 -23.3769778139546
0.02 0.02 -22.0986031676545
0.05 0.02 -21.9202581147789
0.01 0.03 -22.4728140382845
0.02 0.03 -21.2540060826168
0.05 0.03 -20.8606805731156
0.01 0.04 -21.6054224284977
0.02 0.04 -20.4823191351852
0.05 0.04 -19.5313577879391
0.01 0.05 -20.8122341135318
0.02 0.05 -19.8450759661641
0.05 0.05 -18.1814906507621
0.01 0.06 -20.1721232018921
0.02 0.06 -19.4620938992289
0.05 0.06 -17.0477329648507
0.01 0.07 -19.8288589188669
0.02 0.07 -19.5761429620841
0.05 0.07 -16.3066483097947
0.01 0.08 -20.0051196910618
0.02 0.08 -20.529604235284
0.05 0.08 -16.2997764950069
0.01 0.09 -21.0091358874297
0.02 0.09 -23.000325229077
0.05 0.09 -17.704661725262
0.01 0.1 -23.2244441422576
0.02 0.1 -28.3954373198291
0.05 0.1 -21.8162811797624
