D s LL
0.01 0 -6.8777802919252
0.02 0 -6.69065822681428
0.05 0 -6.64895944603349
0.01 0.01 -6.7555203558232
0.02 0.01 -6.57244937929994
0.05 0.01 -6.41596620246327
0.01 0.02 -6.63591635558815
0.02 0.02 -6.45749169064888
0.05 0.02 -6.18673845565799
0.01 0.03 -6.51935796708067
0.02 0.03 -6.34626438128885
0.05 0.03 -5.96180793922053
0.01 0.04 -6.40629022869807
0.02 0.04 -6.20085421757688
0.05 0.04 -5.74178105869772
0.01 0.05 -6.29722086035621
0.02 0.05 -5.98696925929904
0.05 0.05 -5.52734912604574
0.01 0.06 -6.19272838211026
0.02 0.06 -5.77968248818925
0.05 0.06 -5.31929990542179
0.01 0.07 -6.09347106810151
0.02 0.07 -5.57992840716406
0.05 0.07 -5.11853060745339
0.01 0.08 -6.00019675583103
0.02 0.08 -5.3887690036342
0.05 0.08 -4.92606247287856
0.01 0.09 -5.91375350879827
0.02 0.09 -5.20740951018386
0.05 0.09 -4.743057086021
0.01 0.1 -5.83510110128217
0.02 0.1 -5.03721560074217
0.05 0.1 -4.57083455210024
