D s LL
0.01 0 -24.3221462559776
0.02 0 -24.3221462559776
0.05 0 -24.3221462559776
0.01 0.01 -24.3221462559776
0.02 0.01 -24.3221462559776
0.05 0.01 -24.3221462559776
0.01 0.02 -24.3221462559776
0.02 0.02 -23.9798966993015
0.05 0.02 -23.8437055386685
0.01 0.03 -23.3607007032051
0.02 0.03 -21.3686296307176
0.05 0.03 -20.5410903641598
0.01 0.04 -21.0737858888972
0.02 0.04 -18.0639456334103
0.05 0.04 -17.291963037295
0.01 0.05 -17.7936340965875
0.02 0.05 -15.1294135925677
0.05 0.05 -14.4858801544759
0.01 0.06 -15.0176820408991
0.02 0.06 -13.3613087288533
0.05 0.06 -13.0342122353253
0.01 0.07 -14.1971545188462
0.02 0.07 -16.0439457221095
0.05 0.07 -16.3802394335933
0.01 0.08 -22.0694712854284
0.02 0.08 -40.923095920693
0.05 0.08 -42.4649614528777
0.01 0.09 -57.9292079237584
0.02 0.09 -113.257654628459
0.05 0.09 -124.723643634159
0.01 0.1 -114.917152238548
0.02 0.1 -165.386287921405
0.05 0.1 -184.379694050889
