D s LL
0.01 0 -207.48347169988
0.02 0 -207.147591985598
0.05 0 -206.641067726232
0.01 0.01 -174.210032334628
0.02 0.01 -171.62909576413
0.05 0.01 -174.361359528775
0.01 0.02 -460.543197458007
0.02 0.02 -371.321328513697
0.05 0.02 -288.10231730545
0.01 0.03 -663.2390156138
0.02 0.03 -645.236010106184
0.05 0.03 -636.909875153504
0.01 0.04 -725.737721279883
0.02 0.04 -710.855583312183
0.05 0.04 -692.62935924165
0.01 0.05 -750.507269340721
0.02 0.05 -750.30361908081
0.05 0.05 -759.277451742061
0.01 0.06 -808.339653164116
0.02 0.06 -859.464943687805
0.05 0.06 -919.195197086421
0.01 0.07 -871.484910951442
0.02 0.07 -979.866246960912
0.05 0.07 -1020.96050198874
0.01 0.08 -948.834727354981
0.02 0.08 -1057.82772714208
0.05 0.08 -1107.85272811348
0.01 0.09 -1017.07333759121
0.02 0.09 -1123.2870562532
0.05 0.09 -1201.78967575016
0.01 0.1 -1074.40686620004
0.02 0.1 -1201.33300196177
0.05 0.1 -1255.31979267867
