D s LL
0.01 0 -13.2463816520288
0.02 0 -13.2463816520288
0.05 0 -13.2463816520288
0.01 0.01 -13.2463816520288
0.02 0.01 -13.2463816520288
0.05 0.01 -13.2463816520288
0.01 0.02 -13.2463816520288
0.02 0.02 -13.2463816520288
0.05 0.02 -13.1820181515415
0.01 0.03 -13.2463816520288
0.02 0.03 -13.2463816520288
0.05 0.03 -12.5863693076837
0.01 0.04 -13.2463816520288
0.02 0.04 -13.2463816520288
0.05 0.04 -11.3792390514574
0.01 0.05 -13.2463816520288
0.02 0.05 -13.2463816520288
0.05 0.05 -10.2039701650489
0.01 0.06 -13.2463816520288
0.02 0.06 -12.9342328474184
0.05 0.06 -9.08109960542247
0.01 0.07 -13.2463816520288
0.02 0.07 -12.3617982850213
0.05 0.07 -8.04534836080815
0.01 0.08 -13.2463816520288
0.02 0.08 -11.4403472169057
0.05 0.08 -7.15620282134273
0.01 0.09 -13.2463816520288
0.02 0.09 -10.5512918919379
0.05 0.09 -6.51685858398642
0.01 0.1 -12.9475465703494
0.02 0.1 -9.71821004896552
0.05 0.1 -6.30722333268827
