D s LL
0.01 0 -1140.35423623929
0.02 0 -1141.8178690444
0.05 0 -1141.60788384304
0.01 0.01 -801.129893771419
0.02 0.01 -791.743443228033
0.05 0.01 -799.264927448169
0.01 0.02 -3250.2164608809
0.02 0.02 -3226.37145214007
0.05 0.02 -3154.72825134911
0.01 0.03 -3486.10845841171
0.02 0.03 -3518.21393409355
0.05 0.03 -3541.10287395691
0.01 0.04 -3863.27917405363
0.02 0.04 -3921.06147551594
0.05 0.04 -4025.87951125274
0.01 0.05 -4265.00840567773
0.02 0.05 -4413.6750128524
0.05 0.05 -4571.56859517962
0.01 0.06 -4660.64823813357
0.02 0.06 -4915.41248526764
0.05 0.06 -5006.30145386854
0.01 0.07 -4928.64571272883
0.02 0.07 -5217.87985892757
0.05 0.07 -5295.35218918438
0.01 0.08 -5134.41751597382
0.02 0.08 -5386.17512323543
0.05 0.08 -5453.20089971728
0.01 0.09 -5293.22259893176
0.02 0.09 -5484.80094588915
0.05 0.09 -5566.82443386061
0.01 0.1 -5406.52491364682
0.02 0.1 -5578.04946047288
0.05 0.1 -5696.76032613512
